agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_ratio,elapsed_time_sec,end_id,initial_depth,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,max_depth,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,target_elapsed_ratio,target_time_sec,timed_out,turn,max_depth_fixed_move_agreement,max_depth_fixed_score_agreement
beam_negamax,43784,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.14874996664002538,0.009783778805285692,early,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,6,elapsed_ratio_high,True,6,0.316854250151664,0.316854250151664,20,6,0.1373143878299743,1536,3622,0.0003544159699231386,7,2936,0,46720,4.529324360191822e-05,seed0_early_t0,conservative,0,0,0.12567984778434038,0.019667972344905138,50000,0,0.0,normal,3622,1.0,0.03379233297891915,-2351.0,0,20→20,8,0,tuning,20,1.267417000606656,0.25,False,0,True,True
beam_negamax,18950,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04862523963674903,0.003295827889814973,few_legal,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.11960058310069144,0.11960058310069144,20,6,0.05999254947528243,768,27,6.875023245811462e-06,7,1400,0,20350,1.8875114619731903e-05,seed0_few_legal_t8,conservative,0,0,0.05213021789677441,0.007358023663982749,76,0,0.0,normal,27,1.0,9.404192678630352e-05,2341.0,0,20→20,8,1,tuning,20,0.47840233240276575,0.25,False,8,False,False
beam_negamax,19010,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04860581993125379,0.0031774549279361963,early_pruning,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.11793549987487495,0.11793549987487495,22,6,0.05864470521919429,768,58,8.874805644154549e-06,7,1400,0,20410,1.904228702187538e-05,seed0_early_pruning_t17,conservative,0,0,0.051918372279033065,0.007181588327512145,490,0,0.0,normal,58,1.0,0.00016291695646941662,2301.0,0,28→22,8,2,tuning,28,0.4717419994994998,0.25,False,17,False,False
beam_negamax,18963,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04790263785980642,0.0030381071846932173,middle,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.11611783294938505,0.11611783294938505,52,6,0.05802190466783941,768,28,5.458015948534012e-06,7,1400,0,20363,1.849886029958725e-05,seed0_middle_t27,conservative,0,0,0.05112627218477428,0.006856282241642475,111,0,0.0,normal,28,1.0,8.941697888076305e-05,2221.0,0,63→52,8,3,tuning,63,0.4644713317975402,0.25,False,27,False,False
beam_negamax,18721,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04710381804034114,0.00305130030028522,late,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.11449375003576279,0.11449375003576279,52,6,0.057137010619044304,768,53,8.167000487446785e-06,7,1400,0,20121,1.9415980204939842e-05,seed0_late_t49,conservative,0,0,0.05028457148000598,0.006896626902744174,790,0,0.0,normal,53,1.0,0.0001479580532759428,2181.0,0,11→52,8,4,tuning,11,0.45797500014305115,0.25,False,49,False,False
beam_negamax,47484,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.12091775191947818,0.0072302615735679865,early,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,6,elapsed_ratio_high,True,6,0.2791706658899784,0.2791706658899784,20,6,0.1346902975346893,1536,3603,0.00032595894299447536,7,2936,0,50420,3.1749019399285316e-05,seed1_early_t0,conservative,0,0,0.11923693749122322,0.015371890040114522,50000,0,0.0,normal,3603,1.0,0.009513832861557603,-2339.0,1,20→20,8,0,tuning,20,1.1166826635599136,0.25,False,0,True,True
beam_negamax,19600,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04998964397236705,0.003085574135184288,early_pruning,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.12402550014667213,0.12402550014667213,24,6,0.06354613276198506,768,63,9.95793379843235e-06,7,1400,0,21000,1.7916318029165268e-05,seed1_early_pruning_t75,conservative,0,0,0.05317771388217807,0.0071048622485250235,771,0,0.0,normal,63,1.0,0.00016891700215637684,2249.0,1,2→24,8,1,tuning,2,0.4961020005866885,0.25,False,75,False,False
beam_negamax,19259,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04879405861720443,0.003048330545425415,few_legal,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.12269475008361042,0.12269475008361042,20,6,0.06335890362970531,768,23,5.208887159824371e-06,7,1400,0,20659,1.795846037566662e-05,seed1_few_legal_t115,conservative,0,0,0.05203076545149088,0.0072005807887762785,69,0,0.0,normal,23,1.0,8.133286610245705e-05,2219.0,1,20→20,8,2,tuning,20,0.49077900033444166,0.25,False,115,False,False
beam_negamax,19441,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04899908695369959,0.0030629527755081654,middle,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.12197720794938505,0.12197720794938505,22,6,0.0624246378429234,768,64,8.124858140945435e-06,7,1400,0,20841,1.9041122868657112e-05,seed1_middle_t120,conservative,0,0,0.05215455824509263,0.007189220981672406,881,0,0.0,normal,64,1.0,0.00018162489868700504,2239.0,1,9→22,8,3,tuning,9,0.4879088317975402,0.25,False,120,False,False
beam_negamax,19399,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.05039355903863907,0.0032261942978948355,late,8,beam_negamax_d6_w8-6-4-2__conservative,0,6,5,5,recovery_streak_reset,False,5,0.12586104194633663,0.12586104194633663,35,6,0.06460513360798359,768,41,6.3749030232429504e-06,7,1400,0,20799,1.741712912917137e-05,seed1_late_t236,conservative,0,0,0.05378966871649027,0.007320905802771449,90,0,0.0,normal,41,1.0,0.00012154178693890572,2219.0,1,35→35,8,4,tuning,35,0.5034441677853465,0.25,False,236,False,False
beam_negamax,43784,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.12010483420453966,0.00829706178046763,early,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,6,recovery_streak_reset,False,6,0.2776342500001192,0.2776342500001192,20,6,0.1306586740538478,1536,3622,0.00033558299764990807,8,2936,0,46720,3.454112447798252e-05,seed0_early_t0,standard,0,0,0.11939270328730345,0.017324081622064114,50000,0,0.0,normal,3622,1.0,0.009888666914775968,-2351.0,0,20→20,8,0,tuning,20,0.694085625000298,0.4,False,0,True,True
beam_negamax,40333,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.09966269601136446,0.006453213049098849,few_legal,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,6,recovery_streak_reset,False,6,0.23846525000408292,0.23846525000408292,63,6,0.11701297829858959,1536,27,6.542075425386429e-06,8,2936,0,43269,1.791585236787796e-05,seed0_few_legal_t8,standard,0,0,0.10662192176096141,0.01471630809828639,76,0,0.0,normal,27,1.0,8.958391845226288e-05,-1582.0,0,20→63,8,1,tuning,20,0.5961631250102073,0.4,False,8,True,True
beam_negamax,40096,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.09933855524286628,0.006620222004130483,early_pruning,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,6,recovery_streak_reset,False,6,0.2375819170847535,0.2375819170847535,63,6,0.11662723496556282,1536,58,8.290866389870644e-06,8,2936,0,43032,1.8084188923239708e-05,seed0_early_pruning_t17,standard,0,0,0.10639283759519458,0.014378802385181189,490,0,0.0,normal,58,1.0,0.0001566670835018158,-2271.0,0,28→63,8,2,tuning,28,0.5939547927118838,0.4,False,17,True,True
beam_negamax,40047,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.10135471750982106,0.006553407292813063,middle,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,6,recovery_streak_reset,False,6,0.24198399996384978,0.24198399996384978,63,6,0.119185189018026,1536,28,5.166977643966675e-06,8,2936,0,42983,1.7666025087237358e-05,seed0_middle_t27,standard,0,0,0.10840504709631205,0.01428176392801106,111,0,0.0,normal,28,1.0,8.91669187694788e-05,-2181.0,0,63→63,8,3,tuning,63,0.6049599999096245,0.4,False,27,True,True
beam_negamax,39542,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.09933945187367499,0.006608386756852269,late,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,6,recovery_streak_reset,False,6,0.2384156659245491,0.2384156659245491,63,6,0.1172693322878331,1536,53,7.999828085303307e-06,8,2936,0,42478,1.8998980522155762e-05,seed0_late_t49,standard,0,0,0.10641636117361486,0.01455343165434897,790,0,0.0,normal,53,1.0,0.00014954200014472008,-2151.0,0,11→63,8,4,tuning,11,0.5960391648113728,0.4,False,49,True,True
beam_negamax,47484,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.1586342053487897,0.010484219063073397,early,8,beam_negamax_d6_w8-6-4-2__standard,0,6,5,6,elapsed_ratio_high,True,6,0.3707064581103623,0.3707064581103623,20,6,0.17706772033125162,1536,3603,0.0007474578451365232,8,2936,0,50420,0.00015525007620453835,seed1_early_t0,standard,0,0,0.15855688252486289,0.022179147228598595,50000,0,0.0,normal,3603,1.0,0.012000000104308128,-2339.0,1,20→20,8,0,tuning,20,0.9267661452759057,0.4,False,0,True,True
beam_negamax,19600,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.06579698575660586,0.005451283883303404,early_pruning,8,beam_negamax_d6_w8-6-4-2__standard,0,6,5,5,recovery_wait,False,5,0.1612026251386851,0.1612026251386851,24,6,0.07926121889613569,768,63,1.5165889635682106e-05,8,1400,0,21000,2.354220487177372e-05,seed1_early_pruning_t75,standard,0,1,0.07165171718224883,0.010065563954412937,771,0,0.0,normal,63,1.0,0.00018541701138019562,2249.0,1,2→24,8,1,tuning,2,0.40300656284671277,0.4,False,75,False,False
beam_negamax,19259,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.05574491200968623,0.00420712074264884,few_legal,8,beam_negamax_d6_w8-6-4-2__standard,0,6,5,5,recovery_wait,False,5,0.14325862494297326,0.14325862494297326,20,6,0.07343183481134474,768,23,5.249865353107452e-06,8,1400,0,20659,1.895800232887268e-05,seed1_few_legal_t115,standard,0,2,0.060357402777299285,0.009362137410789728,69,0,0.0,normal,23,1.0,8.30420758575201e-05,2219.0,1,20→20,8,2,tuning,20,0.35814656235743314,0.4,False,115,False,False
beam_negamax,19441,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.07416064664721489,0.005749362288042903,middle,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,5,recovered,True,5,0.19072129181586206,0.19072129181586206,22,6,0.09534488618373871,768,64,1.0333023965358734e-05,8,1400,0,20841,3.670970909297466e-05,seed1_middle_t120,standard,0,0,0.0804585563018918,0.014680015621706843,881,0,0.0,normal,64,1.0,0.00019079097546637058,2239.0,1,9→22,8,3,tuning,9,0.47680322953965515,0.4,False,120,False,False
beam_negamax,42181,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.1157318577170372,0.007718429202213883,late,8,beam_negamax_d6_w8-6-4-2__standard,0,6,6,6,recovery_streak_reset,False,6,0.277341416105628,0.277341416105628,63,6,0.13611277472227812,1536,41,1.829187385737896e-05,8,2936,0,45117,2.9791146516799927e-05,seed1_late_t236,standard,0,0,0.12396733090281487,0.016932394355535507,90,0,0.0,normal,41,1.0,0.0002808331046253443,-2199.0,1,35→63,8,4,tuning,35,0.69335354026407,0.4,False,236,True,True
beam_negamax,43784,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.11286968109197915,0.0072790824342519045,early,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,6,6,recovery_wait,False,6,0.25914241606369615,0.25914241606369615,20,6,0.12270432454533875,1536,3622,0.00032524997368454933,8,2936,0,46720,3.170710988342762e-05,seed0_early_t0,aggressive,0,1,0.11123844957910478,0.015270184958353639,50000,0,0.0,normal,3622,1.0,0.009572499897331,-2351.0,0,20→20,8,0,tuning,20,0.4319040267728269,0.6,False,0,True,True
beam_negamax,40333,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.10588299157097936,0.0072574736550450325,few_legal,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,6,recovered,True,6,0.2535720409359783,0.2535720409359783,63,6,0.12349675386212766,1536,27,8.750008419156075e-06,8,2936,0,43269,2.0916806533932686e-05,seed0_few_legal_t8,aggressive,0,0,0.11379612912423909,0.01615420007146895,76,0,0.0,normal,27,1.0,9.529106318950653e-05,-1582.0,0,20→63,8,1,tuning,20,0.4226200682266305,0.6,False,8,True,True
beam_negamax,83043,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",,0.22783235739916563,0.015744719887152314,early_pruning,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,7,recovery_streak_reset,False,7,0.5452903339173645,0.5452903339173645,22,6,0.26574167632497847,3072,58,1.0125106200575829e-05,8,6008,0,89051,1.9750790670514107e-05,seed0_early_pruning_t17,aggressive,0,0,0.24514027358964086,0.03421525820158422,490,0,0.0,normal,58,1.0,0.00016324990428984165,2271.0,0,28→22,8,2,tuning,28,0.9088172231956075,0.6,False,17,False,False
beam_negamax,83159,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",,0.22898533032275736,0.01594778150320053,middle,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,7,recovery_streak_reset,False,7,0.5483342499937862,0.5483342499937862,52,6,0.26705883885733783,3072,28,5.00003807246685e-06,8,6008,0,89167,1.9209226593375206e-05,seed0_middle_t27,aggressive,0,0,0.2466124922502786,0.03454187675379217,111,0,0.0,normal,28,1.0,9.683286771178246e-05,2201.0,0,63→52,8,3,tuning,63,0.9138904166563104,0.6,False,27,False,False
beam_negamax,82315,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",,0.2183178518898785,0.014875422231853008,late,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,7,recovery_streak_reset,False,7,0.5274072079919279,0.5274072079919279,63,6,0.25988969346508384,3072,53,9.125098586082458e-06,8,6008,0,88323,2.2874679416418076e-05,seed0_late_t49,aggressive,0,0,0.23453865782357752,0.0327944818418473,790,0,0.0,normal,53,1.0,0.00015237508341670036,2151.0,0,11→63,8,4,tuning,11,0.8790120133198798,0.6,False,49,True,False
beam_negamax,47484,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.1213554022833705,0.007290494162589312,early,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,6,6,recovery_wait,False,6,0.27924329205416143,0.27924329205416143,20,6,0.13421745621599257,1536,3603,0.0003549999091774225,8,2936,0,50420,3.4624943509697914e-05,seed1_early_t0,aggressive,0,1,0.11913191922940314,0.015380666591227055,50000,0,0.0,normal,3603,1.0,0.010123625164851546,-2339.0,1,20→20,8,0,tuning,20,0.4654054867569357,0.6,False,0,True,True
beam_negamax,42503,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.1073659653775394,0.00660486938431859,early_pruning,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,6,recovered,True,6,0.2579428751487285,0.2579428751487285,63,6,0.1283315778709948,1536,63,9.58307646214962e-06,8,2936,0,45439,2.0876294001936913e-05,seed1_early_pruning_t75,aggressive,0,0,0.1143923073541373,0.01502136467024684,771,0,0.0,normal,63,1.0,0.00016716588288545609,-2199.0,1,2→63,8,1,tuning,2,0.4299047919145475,0.6,False,75,True,True
beam_negamax,88427,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",,0.22034772438928485,0.013327643508091569,few_legal,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,7,recovery_streak_reset,False,7,0.5227900000754744,0.5227900000754744,20,6,0.25728977122344077,3072,23,4.333909600973129e-06,8,6008,0,94435,1.7832964658737183e-05,seed1_few_legal_t115,aggressive,0,0,0.23482817271724343,0.030569014139473438,69,0,0.0,normal,23,1.0,8.087512105703354e-05,2189.0,1,20→20,8,2,tuning,20,0.8713166667924573,0.6,False,115,False,False
beam_negamax,88516,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",,0.2215967010706663,0.013667222578078508,middle,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,7,recovery_streak_reset,False,7,0.525904375128448,0.525904375128448,20,6,0.25864304415881634,3072,64,8.500181138515472e-06,8,6008,0,94524,1.9165920093655586e-05,seed1_middle_t120,aggressive,0,0,0.23635028302669525,0.03071183990687132,881,0,0.0,normal,64,1.0,0.00017154193483293056,2219.0,1,9→20,8,3,tuning,9,0.8765072918807467,0.6,False,120,False,False
beam_negamax,88246,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",,0.22195086302235723,0.013591059483587742,late,8,beam_negamax_d6_w8-6-4-2__aggressive,0,6,7,7,recovery_streak_reset,False,7,0.5277144170831889,0.5277144170831889,35,6,0.26005562604404986,3072,41,7.082941010594368e-06,8,6008,0,94254,1.8084421753883362e-05,seed1_late_t236,aggressive,0,0,0.23665967979468405,0.030848986003547907,90,0,0.0,normal,41,1.0,0.0001249578781425953,2189.0,1,35→35,8,4,tuning,35,0.8795240284719815,0.6,False,236,False,False
pvs,0,,{},8,0.04598894785158336,0.0033736645709723234,early,8,pvs_d5_b8__fixed,288,5,5,5,adaptive_disabled,False,5,0.15715695801191032,0.15715695801191032,20,5,0.09916822100058198,941,3622,0.00033108401112258434,5,1345,933,19308,3.1915027648210526e-05,seed0_early_t0,fixed,17970,0,0.03962796088308096,0.008100527105852962,50000,7,0.007502679528403001,normal,3622,1.0,0.009897249983623624,2361.0,0,20→20,8,0,tuning,20,0.15715695801191032,1.0,False,0,True,True
pvs,0,,{},8,0.04029023530893028,0.003451606724411249,few_legal,8,pvs_d5_b8__fixed,348,5,5,5,adaptive_disabled,False,5,0.16040300019085407,0.16040300019085407,20,5,0.10765706817619503,1090,27,6.833113729953766e-06,5,1557,1082,17635,1.662527211010456e-05,seed0_few_legal_t8,fixed,16085,0,0.04382981429807842,0.008806201396510005,76,7,0.006469500924214418,normal,27,1.0,8.645793423056602e-05,2341.0,0,20→20,8,1,tuning,20,0.16040300019085407,1.0,False,8,True,True
pvs,0,,{},8,0.037554915994405746,0.0032409837003797293,early_pruning,8,pvs_d5_b8__fixed,307,5,5,5,adaptive_disabled,False,5,0.15540504199452698,0.15540504199452698,20,5,0.10577490064315498,1028,58,9.750016033649445e-06,5,1448,1024,15931,1.8249964341521263e-05,seed0_early_pruning_t17,fixed,14486,0,0.04080925788730383,0.008636008482426405,490,3,0.0029296875,normal,58,1.0,0.0001568750012665987,2301.0,0,28→20,8,2,tuning,28,0.15540504199452698,1.0,False,17,True,True
pvs,0,,{},8,0.06642028386704624,0.006030269665643573,middle,8,pvs_d5_b8__fixed,409,5,5,5,adaptive_disabled,False,5,0.2896382911130786,0.2896382911130786,46,5,0.19930274854414165,1559,28,6.2498729676008224e-06,5,2126,1542,22019,1.7999205738306046e-05,seed0_middle_t27,fixed,19909,0,0.07282267929986119,0.017396781127899885,111,16,0.010376134889753566,normal,28,1.0,9.183306246995926e-05,2231.0,0,63→46,8,3,tuning,63,0.2896382911130786,1.0,False,27,True,True
pvs,0,,{},8,0.060362803749740124,0.0050848249811679125,late,8,pvs_d5_b8__fixed,506,5,5,5,adaptive_disabled,False,5,0.2582464579027146,0.2582464579027146,63,5,0.1779741731006652,1841,53,7.666880264878273e-06,5,2519,1824,26342,1.754099503159523e-05,seed0_late_t49,fixed,23839,0,0.06556025519967079,0.014537863666191697,790,16,0.008771929824561403,normal,53,1.0,0.00014895806089043617,2191.0,0,11→63,8,4,tuning,11,0.2582464579027146,1.0,False,49,True,True
pvs,0,,{},8,0.04470331943593919,0.003244583960622549,early,8,pvs_d5_b8__fixed,275,5,5,5,adaptive_disabled,False,5,0.15419383300468326,0.15419383300468326,20,5,0.09780878573656082,924,3603,0.00032787490636110306,5,1315,915,18881,3.0333176255226135e-05,seed1_early_t0,fixed,17574,0,0.03876560879871249,0.007925730431452394,50000,8,0.008743169398907104,normal,3603,1.0,0.00933549995534122,2349.0,1,20→20,8,0,tuning,20,0.15419383300468326,1.0,False,0,True,True
pvs,0,,{},8,0.06557446671649814,0.005331099731847644,early_pruning,8,pvs_d5_b8__fixed,539,5,5,5,adaptive_disabled,False,5,0.2358411659952253,0.2358411659952253,24,5,0.15139440796338022,1577,63,1.1707888916134834e-05,5,2283,1565,28273,1.8041348084807396e-05,seed1_early_pruning_t75,fixed,26001,0,0.07100093644112349,0.01324411341920495,771,11,0.007028753993610224,normal,63,1.0,0.00017195893451571465,2249.0,1,2→24,8,1,tuning,2,0.2358411659952253,1.0,False,75,True,True
pvs,0,,{},8,0.039411266800016165,0.003374166553840041,few_legal,8,pvs_d5_b8__fixed,303,5,5,5,adaptive_disabled,False,5,0.15966366697102785,0.15966366697102785,20,5,0.10739433695562184,1019,23,6.2498729676008224e-06,5,1435,1010,15671,4.775007255375385e-05,seed1_few_legal_t115,fixed,14244,0,0.042835931992158294,0.00920323096215725,69,8,0.007920792079207921,normal,23,1.0,0.00017616711556911469,2229.0,1,20→20,8,2,tuning,20,0.15966366697102785,1.0,False,115,True,True
pvs,0,,{},8,0.05477356887422502,0.004775706911459565,middle,8,pvs_d5_b8__fixed,418,5,5,5,adaptive_disabled,False,5,0.21947608306072652,0.21947608306072652,35,5,0.14532199874520302,1345,64,9.125098586082458e-06,5,1908,1337,21799,1.9458122551441193e-05,seed1_middle_t120,fixed,19898,0,0.059733288595452905,0.014215337578207254,881,7,0.005235602094240838,normal,64,1.0,0.00017687492072582245,2229.0,1,9→35,8,3,tuning,9,0.21947608306072652,1.0,False,120,True,True
pvs,0,,{},8,0.03859961684793234,0.003152364632114768,late,8,pvs_d5_b8__fixed,310,5,5,5,adaptive_disabled,False,5,0.15870716609060764,0.15870716609060764,35,5,0.10812859516590834,1073,41,6.4999330788850784e-06,5,1497,1064,16108,1.7041107639670372e-05,seed1_late_t236,fixed,14619,0,0.041804906912148,0.008623288944363594,90,8,0.007518796992481203,normal,41,1.0,0.00012683402746915817,2229.0,1,35→35,8,4,tuning,35,0.15870716609060764,1.0,False,236,True,True
pvs,0,,{},8,0.045671823900192976,0.003431490156799555,early,8,pvs_d5_b8__conservative,288,5,5,5,recovery_streak_reset,False,5,0.15796754183247685,0.15796754183247685,20,5,0.10025298083201051,941,3622,0.00031762500293552876,6,1345,933,19308,3.1167641282081604e-05,seed0_early_t0,conservative,17970,0,0.03970597079023719,0.008105339482426643,50000,7,0.007502679528403001,normal,3622,1.0,0.009554458083584905,2361.0,0,20→20,8,0,tuning,20,0.6318701673299074,0.25,False,0,True,True
pvs,0,,{},8,0.04076950647868216,0.003430458949878812,few_legal,8,pvs_d5_b8__conservative,348,5,5,5,recovery_streak_reset,False,5,0.1616860420908779,0.1616860420908779,20,5,0.10851574502885342,1090,27,7.333001121878624e-06,6,1557,1082,17635,1.7293263226747513e-05,seed0_few_legal_t8,conservative,16085,0,0.04428322915919125,0.008771108696237206,76,7,0.006469500924214418,normal,27,1.0,9.133294224739075e-05,2341.0,0,20→20,8,1,tuning,20,0.6467441683635116,0.25,False,8,True,True
pvs,0,,{},8,0.037076694425195456,0.0031854005064815283,early_pruning,8,pvs_d5_b8__conservative,307,5,5,5,recovery_streak_reset,False,5,0.15413983399048448,0.15413983399048448,20,5,0.10515425424091518,1028,58,9.207986295223236e-06,6,1448,1024,15931,1.6792910173535347e-05,seed0_early_pruning_t17,conservative,14486,0,0.04027672135271132,0.008525274461135268,490,3,0.0029296875,normal,58,1.0,0.00015758303925395012,2301.0,0,28→20,8,2,tuning,28,0.6165593359619379,0.25,False,17,True,True
pvs,0,,{},8,0.05239826627075672,0.004445993807166815,middle,8,pvs_d5_b8__conservative,409,5,4,5,elapsed_ratio_high,True,5,0.2296377089805901,0.2296377089805901,46,5,0.15989383310079575,1559,28,5.166046321392059e-06,6,2126,1542,22019,1.6458798199892044e-05,seed0_middle_t27,conservative,19909,0,0.05700212577357888,0.012633666163310409,111,16,0.010376134889753566,normal,28,1.0,8.64590983837843e-05,2231.0,0,63→46,8,3,tuning,63,0.9185508359223604,0.25,False,27,True,True
pvs,0,,{},8,0.019345253705978394,0.0016774130053818226,late,8,pvs_d5_b8__conservative,146,5,4,4,recovery_wait,False,4,0.07547137490473688,0.07547137490473688,63,5,0.05004613334313035,490,53,9.249895811080933e-06,6,684,478,7834,2.291705459356308e-05,seed0_late_t49,conservative,7161,1,0.020965569652616978,0.004268754972144961,790,11,0.02301255230125523,normal,53,1.0,0.00015874998643994331,-2181.0,0,11→63,8,4,tuning,11,0.3018854996189475,0.25,False,49,True,False
pvs,0,,{},8,0.046510020038113,0.003486638655886054,early,8,pvs_d5_b8__conservative,275,5,5,5,recovery_streak_reset,False,5,0.15959145897068083,0.15959145897068083,20,5,0.10077416244894266,924,3603,0.00033175013959407806,6,1315,915,18881,3.1999778002500534e-05,seed1_early_t0,conservative,17574,0,0.040233478182926774,0.00827956828288734,50000,8,0.008743169398907104,normal,3603,1.0,0.00994050013832748,2349.0,1,20→20,8,0,tuning,20,0.6383658358827233,0.25,False,0,True,True
pvs,0,,{},8,0.06655602063983679,0.005439165746793151,early_pruning,8,pvs_d5_b8__conservative,539,5,4,5,elapsed_ratio_high,True,5,0.23946141707710922,0.23946141707710922,24,5,0.15385933266952634,1577,63,1.0666903108358383e-05,6,2283,1565,28273,1.6000354662537575e-05,seed1_early_pruning_t75,conservative,26001,0,0.07210378698073328,0.013300463324412704,771,11,0.007028753993610224,normal,63,1.0,0.00017116684466600418,2249.0,1,2→24,8,1,tuning,2,0.9578456683084369,0.25,False,75,True,True
