config_id,agent,depth,branch_limit,beam_widths,profile,position_id,seed,split,category,turn,sequence_index,remaining_word_count,legal_edge_count,risk_level,selected_edge,start_id,end_id,score,elapsed_time_sec,timed_out,nodes_searched,leaf_evaluations,ordering_evaluations,root_candidate_count,selected_root_candidate_count,completed_root_moves,root_completion_rate,effective_depth,depth_before,depth_after,depth_changed,depth_change_reason,recovery_streak,cutoff_count,pruned_move_count,beam_pruned_move_count,null_window_searches,research_count,research_rate,beam_widths_used,legal_move_generation_time_sec,candidate_evaluation_time_sec,candidate_sort_time_sec,root_ordering_time_sec,recursive_ordering_time_sec,leaf_evaluation_time_sec,recursive_other_time_sec,other_time_sec,baseline_move_agreement,alpha_beta_reference_config,alpha_beta_move_agreement,alpha_beta_score_agreement,alpha_beta_reference_rank,alpha_beta_reference_retained_at_root
alpha_beta_d6_b16,alpha_beta,6,16,,fixed,seed1_early_t0,1,tuning,early,0,,5000,1678,normal,13→35,13,35,-758.5,1.0005692502018064,True,3606,2636,21698,1678,16,3,0.1875,6,6,6,False,adaptive_disabled,0,773,17889,0,0,0,0.0,{},0.0005317081231623888,0.20925786276347935,0.03233869047835469,0.01895458297803998,0.22844919795170426,0.6844759576488286,0.06794167729094625,0.00021612620912492275,True,alpha_beta_d6_b16,True,True,,
alpha_beta_d6_b16,alpha_beta,6,16,,fixed,seed1_middle_t120,1,tuning,middle,120,,90,37,normal,9→20,9,20,-648.5,1.0012231669388711,True,3526,2336,28061,37,16,5,0.3125,6,6,6,False,adaptive_disabled,0,953,24303,0,0,0,0.0,{},3.633415326476097e-05,0.25120597798377275,0.04102151398546994,0.0009467089548707008,0.295564747415483,0.6286367562133819,0.07465095422230661,0.00138766597956419,False,alpha_beta_d6_b16,True,True,,
alpha_beta_d6_b16,alpha_beta,6,16,,fixed,seed1_late_t236,1,tuning,late,236,,4,3,danger,35→63,35,63,-999996.0,0.11298904102295637,False,91,52,448,3,3,3,1.0,6,6,6,False,adaptive_disabled,0,18,338,0,0,0,0.0,{},1.4584045857191086e-05,0.012616832973435521,0.0012231683358550072,7.204199209809303e-05,0.013952374458312988,0.0933830386493355,0.005485129076987505,8.187280036509037e-05,True,alpha_beta_d6_b16,True,True,,
alpha_beta_d6_b16,alpha_beta,6,16,,fixed,seed1_few_legal_t121,1,tuning,few_legal,121,,4,2,critical,20→2,20,2,-1296.0,1.0857349170837551,True,1725,1340,8292,2,2,0,0.0,6,6,6,False,adaptive_disabled,0,258,6428,0,0,0,0.0,{},8.542090654373169e-06,0.5438830545172095,0.021512409206479788,4.6416884288191795e-05,0.5674344992730767,0.47648703563027084,0.041162673151120543,0.0005957500543445349,True,alpha_beta_d6_b16,True,True,,
alpha_beta_d6_b16,alpha_beta,6,16,,fixed,seed1_early_pruning_t75,1,tuning,early_pruning,75,,66,29,normal,2→63,2,63,-999996.0,1.0454376658890396,True,990,746,4814,29,16,1,0.0625,6,6,6,False,adaptive_disabled,0,157,3707,0,0,0,0.0,{},2.0459061488509178e-05,0.06108166347257793,0.04659471148625016,0.0003217498306185007,0.10839374363422394,0.8709941741544753,0.06563074816949666,7.679103873670101e-05,False,alpha_beta_d6_b16,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed0_early_t0,0,tuning,early,0,,5000,1686,normal,1→35,1,35,597.0,0.8990922078955919,False,1481,1103,8216,1686,8,8,1.0,5,5,5,False,adaptive_disabled,0,278,6735,0,1101,1,0.0009082652134423251,{},0.0007078750059008598,0.13843303732573986,0.03452099557034671,0.020534500014036894,0.1559666176326573,0.6638259515166283,0.057894972851499915,0.00016229087486863136,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed0_middle_t27,0,tuning,middle,27,,2,2,critical,63→63,63,63,827.0,0.0461064160335809,False,189,121,995,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,33,810,0,133,4,0.03007518796992481,{},1.5833880752325058e-05,0.01095000421628356,0.0013476696331053972,9.716697968542576e-05,0.012380956439301372,0.030084497295320034,0.0034167543053627014,0.0001112071331590414,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed0_late_t49,0,tuning,late,49,,78,23,normal,11→28,11,28,999995.0,0.1466137079987675,False,596,252,4850,23,8,8,1.0,5,5,5,False,adaptive_disabled,0,165,4261,0,377,7,0.01856763925729443,{},1.4209188520908356e-05,0.05207229079678655,0.00522307981736958,0.00029387488029897213,0.057551583740860224,0.07609430467709899,0.012610986595973372,4.8748916015028954e-05,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed0_few_legal_t6,0,tuning,few_legal,6,,2,2,critical,35→32,35,32,597.0,0.20140304090455174,False,805,584,4310,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,159,3517,0,569,14,0.02460456942003515,{},5.709007382392883e-06,0.04070758121088147,0.007371539948508143,4.9625057727098465e-05,0.04947723983787,0.13722516992129385,0.014461631188169122,0.00018366589210927486,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed0_early_pruning_t17,0,tuning,early_pruning,17,,44,26,normal,28→66,28,66,575.5,1.0017712081316859,True,1494,972,10204,26,8,7,0.875,5,5,5,False,adaptive_disabled,0,386,8710,0,949,22,0.023182297154899896,{},1.8666964024305344e-05,0.1565600805915892,0.020063166739419103,0.0020908338483422995,0.17888261983171105,0.7546755743678659,0.06602905574254692,7.445737719535828e-05,True,alpha_beta_d5_b8,False,False,,
pvs_d5_b8,pvs,5,8,,fixed,seed1_early_t0,1,tuning,early,0,,5000,1678,normal,13→35,13,35,758.5,0.3728235000744462,False,614,422,4676,1678,8,8,1.0,5,5,5,False,adaptive_disabled,0,119,4005,0,420,1,0.002380952380952381,{},0.0008091670460999012,0.1652677576057613,0.007086292374879122,0.12087091710418463,0.05328233353793621,0.18059913045726717,0.017001786036416888,0.00026016589254140854,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed1_middle_t120,1,tuning,middle,120,,90,37,normal,9→20,9,20,-58.5,1.0703732080291957,True,259,193,1382,37,8,0,0.0,5,5,5,False,adaptive_disabled,0,41,1122,0,179,15,0.08379888268156424,{},3.0291033908724785e-05,0.21559412218630314,0.010602500755339861,0.0004894579760730267,0.22625979431904852,0.7209937176667154,0.12250577984377742,9.41671896725893e-05,True,alpha_beta_d5_b8,False,False,,
pvs_d5_b8,pvs,5,8,,fixed,seed1_late_t236,1,tuning,late,236,,4,3,danger,35→63,35,63,-999996.0,0.03176937508396804,False,23,6,224,3,3,3,1.0,5,5,5,False,adaptive_disabled,0,10,194,0,10,0,0.0,{},2.7250032871961594e-05,0.018159415340051055,0.0007479977793991566,0.0005658750887960196,0.018439961364492774,0.0010445399675518274,0.011012207716703415,0.0006795409135520458,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed1_few_legal_t121,1,tuning,few_legal,121,,4,2,critical,20→2,20,2,667.0,0.29157687490805984,False,961,675,5209,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,208,4245,0,662,20,0.030211480362537766,{},9.666197001934052e-06,0.058766414411365986,0.009524458087980747,6.895791739225388e-05,0.06963562592864037,0.19860580586828291,0.02295352634973824,0.0003032926470041275,True,alpha_beta_d5_b8,True,True,,
pvs_d5_b8,pvs,5,8,,fixed,seed1_early_pruning_t75,1,tuning,early_pruning,75,,66,29,normal,2→8,2,8,757.0,1.000077874865383,True,2202,1536,11606,29,8,2,0.25,5,5,5,False,adaptive_disabled,0,507,9355,0,1507,31,0.0205706702057067,{},1.7833197489380836e-05,0.16922536841593683,0.028832281939685345,0.0003008749336004257,0.2017344196792692,0.7306818247307092,0.06729238061234355,5.054171197116375e-05,True,alpha_beta_d5_b8,False,False,,
pvs_d5_b12,pvs,5,12,,fixed,seed0_early_t0,0,tuning,early,0,,5000,1686,normal,20→20,20,20,619.0,0.47724604117684066,False,1621,1254,8938,1686,12,12,1.0,5,5,5,False,adaptive_disabled,0,262,7293,0,1246,7,0.0056179775280898875,{},0.0004942500963807106,0.07929067476652563,0.01271512289531529,0.013975332956761122,0.07919695996679366,0.35141268791630864,0.030423436081036925,0.0017433741595596075,False,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed0_middle_t27,0,tuning,middle,27,,2,2,critical,63→63,63,63,827.0,0.12639779201708734,False,339,235,1526,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,51,1186,0,258,4,0.015503875968992248,{},1.1125113815069199e-05,0.01732141710817814,0.0021142098121345043,8.379085920751095e-05,0.019696037285029888,0.09358070464804769,0.012953008059412241,7.312605157494545e-05,True,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed0_late_t49,0,tuning,late,49,,78,23,normal,11→28,11,28,999995.0,0.5148907501716167,False,1230,625,9104,23,12,12,1.0,5,5,5,False,adaptive_disabled,0,299,7870,0,853,7,0.008206330597889801,{},1.63328368216753e-05,0.1601419614162296,0.028082153061404824,0.0006952499970793724,0.18899429100565612,0.2823066343553364,0.04283603257499635,4.220940172672272e-05,True,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed0_few_legal_t6,0,tuning,few_legal,6,,2,2,critical,35→32,35,32,597.0,0.37919804197736084,False,1283,963,7201,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,247,5923,0,948,14,0.014767932489451477,{},1.0291114449501038e-05,0.07743670186027884,0.010753422742709517,7.908395491540432e-05,0.08925383794121444,0.262824266217649,0.026840604841709137,0.00018995790742337704,True,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed0_early_pruning_t17,0,tuning,early_pruning,17,,44,26,normal,28→66,28,66,779.0,1.0001400411128998,True,2544,1731,17500,26,12,9,0.75,5,5,5,False,adaptive_disabled,0,633,14917,0,1715,15,0.008746355685131196,{},1.6750069335103035e-05,0.19840422575362027,0.032399392453953624,0.0002355421893298626,0.2342917420901358,0.708204897120595,0.05728765274398029,0.00010345689952373505,True,alpha_beta_d5_b12,False,False,,
pvs_d5_b12,pvs,5,12,,fixed,seed1_early_t0,1,tuning,early,0,,5000,1678,normal,13→35,13,35,758.5,0.5103498748503625,False,1324,941,8176,1678,12,12,1.0,5,5,5,False,adaptive_disabled,0,241,6743,0,939,1,0.0010649627263045794,{},0.0006296660285443068,0.09653537231497467,0.016116971615701914,0.021392999915406108,0.09329932578839362,0.3624104254413396,0.03246949869208038,0.00014795898459851742,True,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed1_middle_t120,1,tuning,middle,120,,90,37,normal,9→14,9,14,738.0,1.0001100420486182,True,2986,2049,18336,37,12,10,0.8333333333333334,5,5,5,False,adaptive_disabled,0,703,15211,0,2026,25,0.012339585389930898,{},3.258395008742809e-05,0.22318468592129648,0.035985316848382354,0.0007303748279809952,0.2620434605050832,0.6692359526641667,0.06799217080697417,7.549929432570934e-05,False,alpha_beta_d5_b12,False,False,,
pvs_d5_b12,pvs,5,12,,fixed,seed1_late_t236,1,tuning,late,236,,4,3,danger,35→63,35,63,-999996.0,0.0025787081103771925,False,31,10,291,3,3,3,1.0,5,5,5,False,adaptive_disabled,0,14,253,0,14,0,0.0,{},5.832873284816742e-06,0.0016699160914868116,0.00020525138825178146,5.63331414014101e-05,0.0018445011228322983,0.00033308425918221474,0.0002673305571079254,7.162615656852722e-05,True,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed1_few_legal_t121,1,tuning,few_legal,121,,4,2,critical,20→2,20,2,648.5,0.3735791670624167,False,1254,905,7126,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,283,5856,0,895,13,0.01452513966480447,{},1.13749410957098e-05,0.08345916937105358,0.011116117471829057,6.745802238583565e-05,0.09578854101710021,0.24360001110471785,0.031238864874467254,0.002872917102649808,True,alpha_beta_d5_b12,True,True,,
pvs_d5_b12,pvs,5,12,,fixed,seed1_early_pruning_t75,1,tuning,early_pruning,75,,66,29,normal,2→63,2,63,-999996.0,1.000227958895266,True,2499,1802,13591,29,12,1,0.08333333333333333,5,5,5,False,adaptive_disabled,0,537,11023,0,1770,33,0.01864406779661017,{},1.6208039596676826e-05,0.1725939936004579,0.027442999416962266,0.0032562080305069685,0.2005923381075263,0.7389160781167448,0.057322208769619465,0.00012491783127188683,False,alpha_beta_d5_b12,False,False,,
pvs_d5_b16,pvs,5,16,,fixed,seed0_early_t0,0,tuning,early,0,,5000,1686,normal,1→35,1,35,597.0,0.6884151250123978,False,2233,1755,10857,1686,16,16,1.0,5,5,5,False,adaptive_disabled,0,372,8591,0,1753,1,0.0005704506560182544,{},0.0014431248418986797,0.11133882706053555,0.017783372662961483,0.018810125067830086,0.11230974085628986,0.503557831980288,0.05216534435749054,0.00012895790860056877,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed0_middle_t27,0,tuning,middle,27,,2,2,critical,63→63,63,63,827.0,0.1411141250282526,False,423,295,1952,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,63,1513,0,326,4,0.012269938650306749,{},9.541865438222885e-06,0.021800374146550894,0.0031384511385113,5.966704338788986e-05,0.02547370968386531,0.09621315426193178,0.019287135917693377,7.091625593602657e-05,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed0_late_t49,0,tuning,late,49,,78,23,normal,11→28,11,28,999995.0,0.5213759168982506,False,1533,768,12001,23,16,16,1.0,5,5,5,False,adaptive_disabled,0,379,10455,0,1076,7,0.006505576208178439,{},0.001245124964043498,0.16289161262102425,0.020559072494506836,0.0005069170147180557,0.18454885995015502,0.28889781585894525,0.04612090834416449,5.62907662242651e-05,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed0_few_legal_t6,0,tuning,few_legal,6,,2,2,critical,35→32,35,32,597.0,0.604808249976486,False,1635,1238,9442,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,314,7801,0,1222,15,0.012274959083469721,{},1.1792173609137535e-05,0.11884642275981605,0.0216359980404377,7.687509059906006e-05,0.14257645513862371,0.40492540900595486,0.05695530283264816,0.0002624157350510359,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed0_early_pruning_t17,0,tuning,early_pruning,17,,44,26,normal,28→66,28,66,779.0,1.0001214160583913,True,2228,1493,16308,26,16,9,0.5625,5,5,5,False,adaptive_disabled,0,589,14017,0,1481,11,0.007427413909520594,{},1.8707942217588425e-05,0.20150921307504177,0.026689953170716763,0.0003614169545471668,0.23232124978676438,0.7169190996792167,0.050430608447641134,7.033324800431728e-05,True,alpha_beta_d5_b16,False,False,,
pvs_d5_b16,pvs,5,16,,fixed,seed1_early_t0,1,tuning,early,0,,5000,1678,normal,13→35,13,35,758.5,0.7326482080388814,False,2241,1622,12222,1678,16,16,1.0,5,5,5,False,adaptive_disabled,0,373,9780,0,1620,1,0.0006172839506172839,{},0.0006030420772731304,0.1275403294712305,0.019876144593581557,0.01963499980047345,0.13133687409572303,0.5260690245777369,0.0549136851914227,9.058229625225067e-05,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed1_middle_t120,1,tuning,middle,120,,90,37,normal,9→14,9,14,738.0,1.0001187911257148,True,2724,1962,15464,37,16,8,0.5,5,5,5,False,adaptive_disabled,0,576,12611,0,1943,22,0.011322696860524962,{},2.850010059773922e-05,0.1743206037208438,0.03354208590462804,0.0003345829900354147,0.21107820933684707,0.7197308149188757,0.06888914271257818,5.754106678068638e-05,False,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed1_late_t236,1,tuning,late,236,,4,3,danger,35→63,35,63,-999996.0,0.00609416700899601,False,39,14,382,3,3,3,1.0,5,5,5,False,adaptive_disabled,0,18,336,0,18,0,0.0,{},1.6416888684034348e-05,0.0038009188137948513,0.0007184152491390705,0.00011458317749202251,0.0044886209070682526,0.0005187061615288258,0.00072438083589077,0.00023145903833210468,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed1_few_legal_t121,1,tuning,few_legal,121,,4,2,critical,20→2,20,2,648.5,0.668057459173724,False,1516,1139,8652,2,2,2,1.0,5,5,5,False,adaptive_disabled,0,305,7116,0,1122,20,0.017825311942959002,{},1.2791948392987251e-05,0.12667088769376278,0.019872211385518312,6.783404387533665e-05,0.14991404837928712,0.46638783579692245,0.05130694876424968,0.00036800024099648,True,alpha_beta_d5_b16,True,True,,
pvs_d5_b16,pvs,5,16,,fixed,seed1_early_pruning_t75,1,tuning,early_pruning,75,,66,29,normal,2→63,2,63,-999996.0,1.0001146250870079,True,2756,2039,14686,29,16,1,0.0625,5,5,5,False,adaptive_disabled,0,556,11829,0,2007,33,0.016442451420029897,{},1.49579718708992e-05,0.1509773142170161,0.026542234234511852,0.0002533749211579561,0.18355946452356875,0.7512969658710063,0.0649398195091635,5.00422902405262e-05,False,alpha_beta_d5_b16,False,False,,
pvs_d6_b8,pvs,6,8,,fixed,seed0_early_t0,0,tuning,early,0,,5000,1686,normal,1→35,1,35,-597.0,1.0002440840471536,True,1528,1040,11235,1686,8,6,0.75,6,6,6,False,adaptive_disabled,0,379,9680,0,1039,0,0.0,{},0.0006061671301722527,0.25957420002669096,0.029954193625599146,0.08567724982276559,0.20625841966830194,0.6184129975736141,0.08907916559837759,0.00021008425392210484,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed0_middle_t27,0,tuning,middle,27,,2,2,critical,63→63,63,63,-797.0,0.2863789580296725,False,955,621,5578,2,2,2,1.0,6,6,6,False,adaptive_disabled,0,214,4638,0,676,15,0.022189349112426034,{},9.249895811080933e-06,0.0760651093441993,0.01373504870571196,0.0005912501364946365,0.09171624784357846,0.17296530259773135,0.02101790765300393,7.899990305304527e-05,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed0_late_t49,0,tuning,late,49,,78,23,normal,11→28,11,28,999995.0,0.35623100004158914,False,1438,448,13559,23,8,8,1.0,6,6,6,False,adaptive_disabled,0,528,12144,0,792,23,0.02904040404040404,{},2.374988980591297e-05,0.15837475121952593,0.019207631004974246,0.00037266709841787815,0.1785572252701968,0.1369370452594012,0.040281979367136955,5.833315663039684e-05,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed0_few_legal_t6,0,tuning,few_legal,6,,2,2,critical,35→32,35,32,-619.0,1.0007750410586596,True,2555,1883,12047,2,2,1,0.5,6,6,6,False,adaptive_disabled,0,471,9474,0,1869,14,0.00749063670411985,{},1.0916031897068024e-05,0.17055612825788558,0.03150056907907128,9.954208508133888e-05,0.20646404474973679,0.7232045296113938,0.07069875975139439,0.00029724882915616035,True,alpha_beta_d6_b8,False,False,,
pvs_d6_b8,pvs,6,8,,fixed,seed0_early_pruning_t17,0,tuning,early_pruning,17,,44,26,normal,28→66,28,66,-807.5,0.7343857500236481,False,2110,1392,12853,26,8,8,1.0,6,6,6,False,adaptive_disabled,0,458,10746,0,1384,7,0.0050578034682080926,{},2.1832995116710663e-05,0.12971854954957962,0.019475095439702272,0.0005922089330852032,0.15105472202412784,0.5393887299578637,0.04327942291274667,4.8833200708031654e-05,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed1_early_t0,1,tuning,early,0,,5000,1678,normal,13→35,13,35,-758.5,1.0002733329311013,True,3447,2432,20667,1678,8,5,0.625,6,6,6,False,adaptive_disabled,0,786,17064,0,2417,15,0.006206040546131568,{},0.0005722499918192625,0.1994538416620344,0.02893511881120503,0.013765708077698946,0.22349819005466998,0.6989394929260015,0.06340181711129844,9.587476961314678e-05,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed1_middle_t120,1,tuning,middle,120,,90,37,normal,9→20,9,20,-667.0,0.7597953327931464,False,2256,1456,14491,37,8,8,1.0,6,6,6,False,adaptive_disabled,0,610,12174,0,1448,20,0.013812154696132596,{},2.3250002413988113e-05,0.18561451672576368,0.030316372634842992,0.000551207922399044,0.2210632828064263,0.479327917098999,0.058761300053447485,6.837490946054459e-05,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed1_late_t236,1,tuning,late,236,,4,3,danger,35→63,35,63,-999996.0,0.011706083081662655,False,47,24,273,3,3,3,1.0,6,6,6,False,adaptive_disabled,0,10,216,0,31,0,0.0,{},7.60830007493496e-05,0.005140914581716061,0.0003229985013604164,6.791716441512108e-05,0.005476748803630471,0.004925455432385206,0.0010871707927435637,7.27078877389431e-05,True,alpha_beta_d6_b8,True,True,,
pvs_d6_b8,pvs,6,8,,fixed,seed1_few_legal_t121,1,tuning,few_legal,121,,4,2,critical,20→2,20,2,-1296.0,1.0008041660767049,True,3333,2194,20405,2,2,0,0.0,6,6,6,False,adaptive_disabled,0,877,17004,0,2197,31,0.014110150204824761,{},8.58306884765625e-06,0.25264486973173916,0.04142129281535745,5.0999922677874565e-05,0.3008766241837293,0.6185350441373885,0.08097874885424972,0.00035416590981185436,True,alpha_beta_d6_b8,True,False,,
pvs_d6_b8,pvs,6,8,,fixed,seed1_early_pruning_t75,1,tuning,early_pruning,75,,66,29,normal,2→63,2,63,-999996.0,1.0000989160034806,True,2765,1857,15730,29,8,1,0.125,6,6,6,False,adaptive_disabled,0,663,12871,0,1835,31,0.016893732970027248,{},2.9166927561163902e-05,0.18408915284089744,0.027240875642746687,0.000563375186175108,0.21411274280399084,0.7200868858490139,0.0652314554899931,7.528974674642086e-05,False,alpha_beta_d6_b8,False,False,,
pvs_d6_b12,pvs,6,12,,fixed,seed0_early_t0,0,tuning,early,0,,5000,1686,normal,1→35,1,35,-597.0,1.0005120830610394,True,2953,2126,19243,1686,12,11,0.9166666666666666,6,6,6,False,adaptive_disabled,0,664,16209,0,2125,0,0.0,{},0.0005446670111268759,0.20228021149523556,0.04055767715908587,0.015992249827831984,0.2349605020135641,0.6721174889244139,0.07642834191210568,0.0004688333719968796,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed0_middle_t27,0,tuning,middle,27,,2,2,critical,63→63,63,63,-797.0,0.24256862490437925,False,1111,703,8007,2,2,2,1.0,6,6,6,False,adaptive_disabled,0,289,6888,0,789,0,0.0,{},1.3250159099698067e-05,0.07534337043762207,0.0101670459844172,9.054201655089855e-05,0.0867418390698731,0.13629192300140858,0.01936398772522807,6.708293221890926e-05,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed0_late_t49,0,tuning,late,49,,78,23,normal,11→28,11,28,999995.0,0.9367877498734742,False,2959,893,31811,23,12,12,1.0,6,6,6,False,adaptive_disabled,0,1156,28861,0,1646,23,0.013973268529769137,{},2.6499852538108826e-05,0.45367504516616464,0.052279641618952155,0.0005137498956173658,0.5120251467451453,0.32606184971518815,0.09808208653703332,7.841712795197964e-05,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed0_few_legal_t6,0,tuning,few_legal,6,,2,2,critical,35→32,35,32,-619.0,0.652114334050566,False,2198,1678,10330,2,2,2,1.0,6,6,6,False,adaptive_disabled,0,368,8111,0,1673,4,0.002390914524805738,{},1.2124888598918915e-05,0.10820828261785209,0.014819707488641143,8.925003930926323e-05,0.12560712220147252,0.4843085634056479,0.041906522354111075,0.00019075116142630577,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed0_early_pruning_t17,0,tuning,early_pruning,17,,44,26,normal,28→65,28,65,-837.5,1.0001491671428084,True,2523,1771,13205,26,12,1,0.08333333333333333,6,6,6,False,adaptive_disabled,0,428,10606,0,1763,7,0.003970504821327283,{},2.38749198615551e-05,0.1507009193301201,0.02667938987724483,0.0008803750388324261,0.1804084642790258,0.7580292921047658,0.060741743771359324,6.541702896356583e-05,False,alpha_beta_d6_b12,False,False,,
pvs_d6_b12,pvs,6,12,,fixed,seed1_early_t0,1,tuning,early,0,,5000,1678,normal,13→35,13,35,-140.0,1.0009020420257002,True,1353,939,10472,1678,12,0,0.0,6,6,6,False,adaptive_disabled,0,326,9029,0,928,11,0.011853448275862068,{},0.000754666980355978,0.194394426420331,0.032192950835451484,0.04320345795713365,0.1891965300310403,0.6931467864196748,0.07447968353517354,0.00012091710232198238,True,alpha_beta_d6_b12,True,False,,
pvs_d6_b12,pvs,6,12,,fixed,seed1_middle_t120,1,tuning,middle,120,,90,37,normal,9→20,9,20,-648.5,1.000074042007327,True,2958,1956,20608,37,12,6,0.5,6,6,6,False,adaptive_disabled,0,806,17518,0,1951,13,0.006663249615581753,{},2.7667032554745674e-05,0.2611195545177907,0.03028255607932806,0.00261066691018641,0.29497205140069127,0.6334031315054744,0.06900898413732648,5.154102109372616e-05,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed1_late_t236,1,tuning,late,236,,4,3,danger,35→63,35,63,-999996.0,0.03147033299319446,False,66,35,344,3,3,3,1.0,6,6,6,False,adaptive_disabled,0,14,263,0,46,0,0.0,{},1.8875114619731903e-05,0.0027776288334280252,0.00048558437265455723,7.275003008544445e-05,0.003407248994335532,0.026625829748809338,0.0012350461911410093,0.00011058291420340538,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed1_few_legal_t121,1,tuning,few_legal,121,,4,2,critical,20→2,20,2,-1296.0,1.0002800419460982,True,2431,1727,14253,2,2,0,0.0,6,6,6,False,adaptive_disabled,0,571,11746,0,1725,17,0.009855072463768115,{},9.458977729082108e-06,0.27746509737335145,0.04414849076420069,5.66248781979084e-05,0.3253495069220662,0.603837827919051,0.07081062300130725,0.000216000247746706,True,alpha_beta_d6_b12,True,True,,
pvs_d6_b12,pvs,6,12,,fixed,seed1_early_pruning_t75,1,tuning,early_pruning,75,,66,29,normal,2→63,2,63,-999996.0,1.000155874993652,True,2083,1458,11525,29,12,1,0.08333333333333333,6,6,6,False,adaptive_disabled,0,437,9316,0,1443,26,0.018018018018018018,{},1.954101026058197e-05,0.13341969694010913,0.026099121430888772,0.00027391710318624973,0.16348962718620896,0.7864911677315831,0.04981958004646003,6.204191595315933e-05,False,alpha_beta_d6_b12,True,True,,
pvs_d6_b16,pvs,6,16,,fixed,seed0_early_t0,0,tuning,early,0,,5000,1686,normal,1→35,1,35,-597.0,1.0027655421290547,True,2406,1739,16193,1686,16,7,0.4375,6,6,6,False,adaptive_disabled,0,538,13690,0,1738,0,0.0,{},0.0005868338048458099,0.20545534463599324,0.03572513023391366,0.017867458052933216,0.22690674476325512,0.6747861371841282,0.0807469510473311,0.0018714172765612602,True,alpha_beta_d6_b16,True,True,,
pvs_d6_b16,pvs,6,16,,fixed,seed0_middle_t27,0,tuning,middle,27,,2,2,critical,63→63,63,63,-797.0,0.35721879196353257,False,1295,802,9828,2,2,2,1.0,6,6,6,False,adaptive_disabled,0,342,8512,0,916,0,0.0,{},7.541151717305183e-06,0.09886566828936338,0.015213412698358297,8.370797149837017e-05,0.11588849942199886,0.21046771854162216,0.030682741198688745,8.858367800712585e-05,True,alpha_beta_d6_b16,True,True,,
